************ Start Display Current Environment ************
WebSphere Platform 6.1 [ND 6.1.0.31 cf311015.02]  running with process name qmpay1Cell01\qmpay1Node01\qmpay1Tsms and process id 28051
[10-11-15 17:35:39:500 CST] 000003f1 SystemOut     O  over get sql data  time:24s
[10-11-15 17:35:39:500 CST] 000003f1 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:39:508 CST] 000003f1 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:39:508 CST] 000003f1 SystemOut     O  over time:0s
[10-11-15 17:35:39:642 CST] 0000042c DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getFormPlatform()
[10-11-15 17:35:39:677 CST] 00000424 DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: airticketOrderBiz.getAirticketOrderByGroupIdAndTranType()
[10-11-15 17:35:39:679 CST] 00000424 SystemOut     O from AirticketOrder a where 1=1   and a.orderGroup.id=1432 and tranType in(1)
[10-11-15 17:35:39:744 CST] 00000428 SystemOut     O  over get sql data  time:24s
[10-11-15 17:35:39:744 CST] 00000428 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:39:752 CST] 00000428 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:39:752 CST] 00000428 SystemOut     O  over time:0s
[10-11-15 17:35:39:871 CST] 000003f0 SystemOut     O  over get sql data  time:24s
[10-11-15 17:35:39:871 CST] 000003f0 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:39:879 CST] 000003f0 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:39:879 CST] 000003f0 SystemOut     O  over time:0s
[10-11-15 17:35:39:973 CST] 0000041b SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:40:408 CST] 0000040e SystemOut     O  over get sql data  time:25s
[10-11-15 17:35:40:408 CST] 0000040e SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:40:416 CST] 0000040e SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:40:416 CST] 0000040e SystemOut     O  over time:0s
[10-11-15 17:35:40:594 CST] 00000401 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (5)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:40:642 CST] 00000411 SystemOut     O  over get sql data  time:25s
[10-11-15 17:35:40:642 CST] 00000411 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:40:650 CST] 00000411 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:40:650 CST] 00000411 SystemOut     O  over time:0s
[10-11-15 17:35:41:032 CST] 0000040f SystemOut     O  over get sql data  time:25s
[10-11-15 17:35:41:032 CST] 0000040f SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:41:040 CST] 0000040f SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:41:040 CST] 0000040f SystemOut     O  over time:0s
[10-11-15 17:35:41:068 CST] 000003ea SystemOut     O  over get  count time:10s
[10-11-15 17:35:41:191 CST] 000003bc SystemOut     O  over get sql data  time:26s
[10-11-15 17:35:41:191 CST] 000003bc SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:41:199 CST] 000003bc SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:41:199 CST] 000003bc SystemOut     O  over time:0s
[10-11-15 17:35:41:203 CST] 0000041a DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getPlatComAccountListByPlatformId()
[10-11-15 17:35:41:205 CST] 000003eb SystemOut     O [2010-11-15 17:35:41] --黑屏原始信息------rtWHVJS                                                                         1.陈春明  WHVJS                                                                 2.  CA1366 M   WE17NOV  WUHPEK HK1   2015 2210          E --T3 M1               3.BJS/T PEK/T 010-65227777/PEK WANG SENG AVIATION TICKET AGENCY/YANG YANG           ABCDEFG                                                                     4.TL/2100/15NOV/BJS119                                                          5.SSR FOID                                                                      6.SSR FQTV CA HK1 WUHPEK 1366 M17NOV CA615860313/P1                             7.SSR ADTK 1E BY BJS15NOV10/2037 OR CXL CA1366 M17NOV                           8.RMK MP 13501050663                                                            9.RMK CA/BKJMR                                                                 10.BJS119                                                                                                                                                      pat a                                                                          >PAT:A                                                                          01 M1 FARE:CNY920.00 TAX:CNY50.00 YQ:CNY70.00  TOTAL:1040.00                    SFC:01                                                                                                                                                                                                                                                                                                                                                     
[10-11-15 17:35:41:206 CST] 000003eb SystemOut     O [2010-11-15 17:35:41] ----------原始航程信息-----
[10-11-15 17:35:41:206 CST] 000003eb SystemOut     O [2010-11-15 17:35:41] 2.  CA1366 M   WE17NOV  WUHPEK HK1   2015 2210
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O getTempFlightByLineInfo_regEx:WE17NOV
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O 起飞时间=2010-11-17 20:15:00.0
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O [2010-11-15 17:35:41] 预定编码：WHVJS
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O [2010-11-15 17:35:41] 1-航班：CA1366-舱位：M出发：WUH-到达：PEK-出发日期：2010-11-17--时间:20:15:00
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O date:2010-11-17 00:00:00.0
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O 类:com.fdays.tsms.airticket.util.IBEUtil [2010-11-15 17:35:41] flightCode:CA1366--length:6
[10-11-15 17:35:41:207 CST] 000003eb SystemOut     O 类:com.fdays.tsms.airticket.util.IBEUtil [2010-11-15 17:35:41] ibe url:http://ibe.fdays.com/SendIbe.asmx/SendDC?departure=WUH&destination=PEK&depart=2010-11-17&carrier=CA
[10-11-15 17:35:41:250 CST] 0000040a SystemOut     O  over get sql data  time:26s
[10-11-15 17:35:41:250 CST] 0000040a SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:41:258 CST] 0000040a SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:41:258 CST] 0000040a SystemOut     O  over time:0s
[10-11-15 17:35:41:417 CST] 000003e6 SystemOut     O  over get sql data  time:26s
[10-11-15 17:35:41:417 CST] 000003e6 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:41:425 CST] 000003e6 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:41:425 CST] 000003e6 SystemOut     O  over time:0s
[10-11-15 17:35:41:538 CST] 0000041f DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getPlatComAccountListByCompanyIdType()
[10-11-15 17:35:41:671 CST] 0000040c DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getToPlatform()
[10-11-15 17:35:41:837 CST] 0000041a SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:42:136 CST] 0000040c SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (1)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:42:183 CST] 0000040c SystemOut     O  over get  count time:0s
[10-11-15 17:35:42:244 CST] 00000414 SystemOut     O  over get sql data  time:26s
[10-11-15 17:35:42:244 CST] 00000414 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:42:251 CST] 00000414 SystemOut     O exchange AiriticketGroup List Success..5
[10-11-15 17:35:42:251 CST] 00000414 SystemOut     O  over time:0s
[10-11-15 17:35:42:283 CST] 0000040c SystemOut     O  over get sql data  time:0s
[10-11-15 17:35:42:283 CST] 0000040c SystemOut     O AirticketOrder List size:1
[10-11-15 17:35:42:285 CST] 0000040c SystemOut     O exchange AiriticketGroup List Success..1
[10-11-15 17:35:42:285 CST] 0000040c SystemOut     O  over time:0s
[10-11-15 17:35:42:375 CST] 0000041c DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getPlatComAccountListByPlatformId()
[10-11-15 17:35:42:440 CST] 000003bc SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (4,14,9,10,6,16)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:42:722 CST] 000003bc SystemOut     O  over get  count time:0s
[10-11-15 17:35:42:888 CST] 0000041d SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (3)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:43:008 CST] 000003f1 DefaultRemote I org.directwebremoting.util.CommonsLoggingOutput info Exec: platComAccountStore.getPlatComAccountListByCompanyIdType()
[10-11-15 17:35:43:284 CST] 000003bc SystemOut     O  over get sql data  time:0s
[10-11-15 17:35:43:284 CST] 000003bc SystemOut     O AirticketOrder List size:8
[10-11-15 17:35:43:290 CST] 000003bc SystemOut     O exchange AiriticketGroup List Success..5
[10-11-15 17:35:43:290 CST] 000003bc SystemOut     O  over time:0s
[10-11-15 17:35:43:339 CST] 00000422 SystemOut     O  over get sql data  time:24s
[10-11-15 17:35:43:339 CST] 00000422 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:43:345 CST] 00000422 SystemOut     O exchange AiriticketGroup List Success..5
[10-11-15 17:35:43:345 CST] 00000422 SystemOut     O  over time:0s
[10-11-15 17:35:43:995 CST] 0000041d SystemOut     O  over get  count time:1s
[10-11-15 17:35:44:546 CST] 00000424 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (   a.status in (1,2,3,4,5,6,7,8,9,10,14,16) or  (exists(from TicketLog t where t.sysUser.id=?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.id=?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.platform.drawType= ? and a.businessType=2  and a.ticketType  not in (2)   and a.status  in (2,7,8)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:44:550 CST] 00000424 SystemOut     O  over get  count time:0s
[10-11-15 17:35:44:567 CST] 00000424 SystemOut     O  over get sql data  time:0s
[10-11-15 17:35:44:567 CST] 00000424 SystemOut     O AirticketOrder List size:1
[10-11-15 17:35:44:569 CST] 00000424 SystemOut     O only one order saleOrderFlag:0
[10-11-15 17:35:44:569 CST] 00000424 SystemOut     O exchange AiriticketGroup List Success..1
[10-11-15 17:35:44:569 CST] 00000424 SystemOut     O  over time:0s
[10-11-15 17:35:44:683 CST] 00000408 SystemOut     O  over get sql data  time:29s
[10-11-15 17:35:44:683 CST] 00000408 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:44:690 CST] 00000408 SystemOut     O exchange AiriticketGroup List Success..5
[10-11-15 17:35:44:690 CST] 00000408 SystemOut     O  over time:0s
[10-11-15 17:35:44:756 CST] 000003bc SystemOut     O update OrderGroup no:G20101115001117--id:3009
[10-11-15 17:35:44:757 CST] 000003bc SystemOut     O [2010-11-15 17:35:44] 郑映凤-锁定G20101115001117--order id:3009
[10-11-15 17:35:45:049 CST] 00000420 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (   a.status in (1,2,3,4,5,6,7,8,9,10,14,16) or  (exists(from TicketLog t where t.sysUser.id=?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.id=?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.platform.drawType= ? and a.businessType=2  and a.ticketType  not in (2)   and a.status  in (2,7,8)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:45:054 CST] 00000420 SystemOut     O  over get  count time:0s
[10-11-15 17:35:45:118 CST] 00000429 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (3)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:45:146 CST] 00000420 SystemOut     O  over get sql data  time:0s
[10-11-15 17:35:45:147 CST] 00000420 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:45:152 CST] 00000420 SystemOut     O exchange AiriticketGroup List Success..4
[10-11-15 17:35:45:152 CST] 00000420 SystemOut     O  over time:0s
[10-11-15 17:35:45:335 CST] 00000422 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (3)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:45:850 CST] 000003f0 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:45:982 CST] 0000041d SystemOut     O  over get sql data  time:3s
[10-11-15 17:35:45:982 CST] 0000041d SystemOut     O AirticketOrder List size:8
[10-11-15 17:35:45:987 CST] 0000041d SystemOut     O exchange AiriticketGroup List Success..3
[10-11-15 17:35:45:987 CST] 0000041d SystemOut     O  over time:0s
[10-11-15 17:35:46:209 CST] 00000429 SystemOut     O  over get  count time:1s
[10-11-15 17:35:46:429 CST] 00000422 SystemOut     O  over get  count time:1s
[10-11-15 17:35:46:610 CST] 000003f1 SystemOut     O [2010-11-15 17:35:46] 吳淑欣-确认-收入1096 For order id:3045
[10-11-15 17:35:46:611 CST] 000003f1 SystemOut     O [2010-11-15 17:35:46] 吳淑欣-销售订单录入G20101115001138--order id:3045
[10-11-15 17:35:46:612 CST] 000003f1 SystemOut     O [2010-11-15 17:35:46] 吳淑欣-销售订单收款G20101115001138--order id:3045
[10-11-15 17:35:46:629 CST] 00000405 SystemOut     O  over get sql data  time:31s
[10-11-15 17:35:46:630 CST] 00000405 SystemOut     O AirticketOrder List size:10
[10-11-15 17:35:46:637 CST] 00000405 SystemOut     O exchange AiriticketGroup List Success..6
[10-11-15 17:35:46:637 CST] 00000405 SystemOut     O  over time:0s
[10-11-15 17:35:46:916 CST] 0000041c SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (1)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:46:967 CST] 0000041c SystemOut     O  over get  count time:0s
[10-11-15 17:35:47:074 CST] 0000041c SystemOut     O  over get sql data  time:0s
[10-11-15 17:35:47:074 CST] 0000041c SystemOut     O AirticketOrder List size:1
[10-11-15 17:35:47:076 CST] 0000041c SystemOut     O exchange AiriticketGroup List Success..1
[10-11-15 17:35:47:076 CST] 0000041c SystemOut     O  over time:0s
[10-11-15 17:35:47:107 CST] 000003eb SystemOut     O ===========Contents of get request=============
[10-11-15 17:35:47:107 CST] 000003eb SystemOut     O <?xml version="1.0" encoding="GB2312"?><lists><err>1</err></lists>
[10-11-15 17:35:47:107 CST] 000003eb SystemOut     O ========Contents of get request ends=========
[10-11-15 17:35:47:108 CST] 000003eb SystemOut     O 类:com.fdays.tsms.airticket.util.IBEUtil [2010-11-15 17:35:47] ibe xmlInfo:
<?xml version="1.0" encoding="GB2312"?><lists><err>1</err></lists>
[10-11-15 17:35:47:109 CST] 000003eb SystemOut     O [2010-11-15 17:35:47] carrierCabin url:http://air.fdays.com/Airplane/Share/QueryCabinInfo.aspx?carrier=CA&cabin=M
[10-11-15 17:35:47:127 CST] 000003eb SystemOut     O ===========Contents of get request=============
[10-11-15 17:35:47:127 CST] 000003eb SystemOut     O <?xml version="1.0" encoding="UTF-8" ?><Cabins><Cabin><Carrier>CA</Carrier><CarrierName>国际航空</CarrierName><IsNewAgio>0</IsNewAgio><StartDate>2010-7-1 0:00:00</StartDate><EndDate>2010-6-7 0:00:00</EndDate><Cabin>M</Cabin><Agio>88</Agio><NewAgio>0</NewAgio><IsSpecialCabin>0</IsSpecialCabin></Cabin></Cabins>
[10-11-15 17:35:47:127 CST] 000003eb SystemOut     O ========Contents of get request ends=========
[10-11-15 17:35:47:127 CST] 000003eb SystemOut     O [2010-11-15 17:35:47] cabin xmlInfo:
<?xml version="1.0" encoding="UTF-8" ?><Cabins><Cabin><Carrier>CA</Carrier><CarrierName>国际航空</CarrierName><IsNewAgio>0</IsNewAgio><StartDate>2010-7-1 0:00:00</StartDate><EndDate>2010-6-7 0:00:00</EndDate><Cabin>M</Cabin><Agio>88</Agio><NewAgio>0</NewAgio><IsSpecialCabin>0</IsSpecialCabin></Cabin></Cabins>
[10-11-15 17:35:47:135 CST] 000003eb SystemOut     O ==========forwardPage====addOrder
[10-11-15 17:35:47:332 CST] 000003e0 SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:47:781 CST] 00000404 SystemOut     O  over get  count time:9s
[10-11-15 17:35:48:093 CST] 000003bc SystemOut     O  select count(distinct b.orderGroup.id)   from AirticketOrder b where exists(  from AirticketOrder a where 1=1 and  (  (exists(from TicketLog t where t.sysUser.userNo like ? and  t.orderId=a.id   and t.orderType=?  and t.type in (1,2,4,5,13,14,15,16,17,20,21))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id  and t.orderType=?  and t.type in (35,40,41,42,43,45,51,52,53,54,55,56,60))) or  (exists(from TicketLog t where t.sysUser.userNo like ?  and  t.orderId=a.id   and t.orderType=?  and t.type in (71,72,73,74,75,76,77,78,79,80))) )  and a.ticketType  not in (2)   and a.status  in (3)   and a.status not in (88) and a.ticketType=1  and  trunc(sysdate -to_date(a.entryTime))<= 1  and a.tranType  in (1,2)  and b.orderGroup.id=a.orderGroup.id and b.subGroupMarkNo=a.subGroupMarkNo)  and b.status not in (88)  order by  b.orderGroup.id desc,b.tranType
[10-11-15 17:35:48:183 CST] 00000429 SystemOut     O  over get sql data  time:3s
[10-11-15 17:35:48:183 CST] 00000429 SystemOut     O AirticketOrder List size:8
[10-11-15 17:35:48:187 CST] 00000429 SystemOut     O exchange AiriticketGroup List Success..3
[10-11-15 17:35:48:187 CST] 00000429 SystemOut     O  over time:0s
[10-11-15 17:35:48:289 CST] 00000401 SystemOut     O  over get  count time:7s
[10-11-15 17:35:48:324 CST] 00000410 SystemOut     O  over get  count time:9s
